District,Category,Bedroom,Bathroom,Direction,House Status,Verification,Land Area (m2),Land Used Area (m2),Length (m),Width (m),Alley Width (m),Price (bil),Price/m2 (mil),Floor,Have Mezzanine,Have Rooftop,Have Basement,Have Attic,Is Land,Near Market,Near School,Near Hospital,Near Center,Near Frontage,Securities Space,Comfortable Space,Have Car Park,Larger Rear,Alley Surface,Urgent Sale
district-12,"Ban nha rieng, hem xe tai Quan 12 - Ngay gan khu Cong Nghiep Hiep Thanh",4.0,5.0,North,Empty,Pink book,65.4,179.2,12.74,6.44,7.0,4.5,68.8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha hem xe hoi Quan 12 - Cach duong Le Van Khuong chi 50m,4.0,4.0,North,Living,Pink book,59.2,239.6,17.0,4.0,5.0,5.0,84.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban dat nen Quan 12 - Cach Tram y te phuong Tan Thoi Hiep chi 400m,0.0,0.0,North,Empty,Pink book,115.2,0.0,23.5,5.0,3.0,4.5,39.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng hem xe hoi Quan 12 - Cach Tram y te phuong Thoi An chi 3 phut di chuyen,4.0,4.0,North,Renting,Pink book,54.0,47.2,13.5,4.0,3.5,2.9,53.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban lo dat tho cu, no hau, hem xe tai Quan 12 - Cach 600m toi Nga Tu Nuoc Da",0.0,0.0,South,Empty,Pink book,128.2,0.0,26.21,5.0,4.5,5.5,42.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban lo dat tho cu Quan 12 - Mat tien duong nhua - Gan ngay chung cu Hiep Thanh City,0.0,0.0,North,Empty,Pink book,115.4,0.0,23.11,5.0,,5.8,50.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha can goc hai mat hem xe hoi Quan 12 - Cach 200m ra duong Le Thi Rieng,4.0,5.0,South,Empty,Pink book,51.0,234.7,12.75,4.0,5.5,5.5,107.8,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
district-12,Ban nha hem xe hoi Quan 12 - Cach 350m toi UBND Phuong Thanh Xuan,3.0,3.0,South,Living,Pink book,74.9,166.2,13.1,6.3,5.0,5.25,70.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha mat tien nhua Quan 12 - Cach Metro Hiep Phu chi 500m,5.0,6.0,North,Living,Pink book,109.1,281.3,11.44,9.65,,7.1,65.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
district-12,"Ban nha can goc 2 mat tien hem xe hoi Quan 12 - Cach UBND, Cong an phuong Thanh Xuan chi 260m",5.0,5.0,South,Empty,Pink book,359.4,245.9,17.14,7.0,6.0,10.5,29.2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng phia sau can mat tien Quan 12 - Cach Nga Tu An Suong chi 500m,1.0,2.0,East,Empty,Pink book,33.4,50.0,7.86,4.16,2.6,2.68,80.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha hem xe hoi Quan 12 - Cach 600m ra UBND Phuong Tan Thoi Hiep,2.0,3.0,North,Empty,Pink book,48.0,69.8,12.05,4.0,4.0,3.49,72.7,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban nha rieng, hem xe hoi Quan 12 - Gan Vuon Uom Hiep Thanh",3.0,3.0,East,Empty,Pink book,53.5,133.6,13.4,4.0,3.94,3.6,67.3,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban nha rieng hem thong Quan 12 - 3 phut di chuyen ra QL1A, Nga Tu An Suong",4.0,3.0,South,Empty,Pink book,36.6,114.3,12.25,3.95,2.0,4.5,123.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng Quan 12 - Cach Cong an Quan 12 chi 350m,2.0,2.0,East,Empty,Pink book,19.7,40.1,6.17,3.2,2.2,1.98,100.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha hem xe tai 7m Quan 12 - Cach 700m toi Tram Y Te Thanh Xuan,4.0,5.0,North,Empty,Pink book,61.3,173.9,14.29,4.53,7.0,4.3,70.1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng hem xe hoi Quan 12- Chi 3 phut ra cho Thiec,4.0,3.0,South,Living,Pink book,50.0,167.2,10.63,4.73,8.2,4.5,90.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng Quan 12 - Gan nga tu nuoc da,2.0,1.0,North,Renting,Pink book,105.2,105.2,19.05,6.0,5.0,4.3,40.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha hem xe hoi Quan 12 - Cach 180m toi Vuon Uom Hiep Thanh,4.0,2.0,North,Renting,Pink book,86.2,103.0,23.96,3.8,3.7,3.75,43.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha o + kho + vuon dien tich lon Quan 12 - 5 phut ra duong QL1A ,4.0,5.0,South,Living,Pink book,690.2,695.0,56.44,12.0,3.0,20.3,29.4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban nha, hem xe hoi tranh nhau Quan 12 - Cach Nga Ba Dong Quang chi 500m",4.0,5.0,West,Living,Pink book,51.0,162.6,12.21,4.2,6.58,4.1,80.4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban dat nen hem xe hoi Quan 12 - Gan Cong Vien Phan Mem Quang Trung,0.0,0.0,North,Empty,Pink book,138.2,0.0,24.86,5.5,8.0,7.0,50.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha mat tien duong nhua 8m Quan 12 - Cach Truong Vo Truong Toan chi 100m,2.0,1.0,North,Renting,Pink book,129.7,171.0,26.0,5.0,,12.0,92.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban day 7 phong tro dang cho thue on dinh, hem xe hoi di chuyen Quan 12 - 200m ra QL1A",7.0,7.0,North,Renting,Pink book,340.2,46.7,24.71,13.08,4.0,8.5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
district-12,"Ban nha khu dan cu an ninh Quan 12 - 200m toi cho Cau Dong, 700m toi nga tu Ga, ben xe nga tu Ga",4.0,4.0,North,Empty,Pink book,60.0,159.9,15.0,4.0,5.0,4.9,81.7,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha can goc hai mat tien duong xe tai Quan 12 - Cach duong Le Thi Rieng 50m,2.0,3.0,South,Renting,Pink book,50.7,92.4,12.69,4.0,6.0,3.55,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha nho xinh Quan 12 - Cach Cho Thiec 800m,1.0,1.0,South,Empty,Pink book,15.9,31.8,7.69,2.85,1.5,1.79,112.6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban nha moi tinh Quan 12 - Khu dan cu an ninh, van minh, duong nhua xe tai - Cach 300m toi Tram Y Te Phuong Thanh Xuan",5.0,4.0,South,Empty,Pink book,50.1,215.7,10.0,4.65,12.0,6.5,129.7,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban dat nen hem xe hoi Quan 12-Cach 800m ra Chung Cu An Phu Dong, 3 phut ra Tram Y Te Phuong An Phu Dong",0.0,0.0,South,Empty,Red book,786.6,0.0,60.92,12.0,6.0,36.0,45.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
district-12,Ban lo dat mat tien duong Bo Bao Ong Soi Quan 12- Gan UBND Phuong Thanh Loc,0.0,0.0,South,Empty,Pink book,109.9,0.0,19.38,7.1,,5.8,52.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban lo dat nen mat tien duong Ha Huy Giap Quan 12- Gan cau Ong Dung,0.0,0.0,North,Empty,Pink book,74.1,0.0,23.23,4.04,,6.2,83.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
district-12,Ban dat tho cu Quan 12 - Gan cau An Phu Dong,0.0,0.0,North,Empty,Pink book,148.2,0.0,25.66,5.8,2.0,4.85,32.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban lo dat nen trong cay hang nam, vi tri mat tien Quan 12 - 3 phut ra cho Cau Dong",0.0,0.0,South,Empty,Pink book,100.0,0.0,20.0,5.0,,2.5,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban dat nen hem xe hoi Quan 12 - Gan Cau An Phu Dong,0.0,0.0,South,Empty,Pink book,72.9,0.0,16.67,4.38,4.0,2.7,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban dat tho cu - hem xe tai Quan 12 - Gan Cau Tu Dien,0.0,0.0,South,Empty,Pink book,59.7,0.0,14.99,4.01,7.0,3.0,50.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban lo dat nen Quan 12- Cach 310m ra duong Vuon Lai,0.0,0.0,North,Empty,Pink book,56.8,0.0,10.0,5.71,2.5,3.05,53.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng khu dan cu Nam Long - Nga Tu Ga - ngay Khu du lich Ben Xua Quan 12,4.0,5.0,West,Empty,Pink book,79.2,114.6,18.0,4.4,,6.2,78.3,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
district-12,"Ban nha mat tien duong 8m Quan 12 - Cach Cho Cay Sop chi 3 phut, thuan tien kinh doanh, buon ban",1.0,1.0,East,Renting,Red book,46.0,46.0,18.0,4.0,,6.8,147.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban nha rieng Quan 12- Cach UBND, cong an phuong Tan Hung Thuan 680m",5.0,3.0,South,Living,Pink book,79.3,178.8,15.27,5.04,3.0,5.5,69.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
district-12,"Ban nha rieng hem xe hoi Quan 12- Cach cho Lac Quang 570m, 600m ra duong Truong Chinh",2.0,1.0,East,Empty,Pink book,95.0,47.0,18.99,6.0,4.0,4.2,44.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha co 2 phong tro hem xe hoi Quan 12 - Cach duong chinh chi 150m,5.0,6.0,North,Living,Pink book,126.7,192.7,30.89,4.1,4.0,7.65,60.4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
district-12,Ban nha rieng Quan 12 - Gan Vuon uom Hiep Thanh,1.0,1.0,West,Living,Pink book,50.8,50.8,13.21,4.63,3.0,2.7,53.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha hem betong 3m Quan 12 - Cach Metro Hiep Phu 550m,3.0,2.0,South,Renting,Pink book,69.3,83.5,11.0,6.3,3.0,3.3,47.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban nha nat Quan 12 - 450m ra duong Nguyen Anh Thu, 5 phut ra Hiep Thanh City",,,South,Renting,Pink book,18.0,36.0,5.46,4.0,2.6,1.75,97.2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban nha hem betong 4m Quan 12 - Cach Cong an Quan 12 870m, di Metro Hiep Phu chi 5 phut",1.0,1.0,North,Living,Pink book,50.1,32.5,10.13,5.0,4.0,3.2,63.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban nha rieng hem xe tai Quan 12 - 400m toi duong To Ky, 800m toi cho Tan Chanh Hiep",2.0,2.0,North,Living,Pink book,58.5,107.2,13.0,4.5,4.0,4.15,70.9,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
district-12,Ban nha can goc mat tien duong xe tai Quan 12 - 300m ra toi QL1A,6.0,7.0,North,Renting,Pink book,71.2,139.5,14.45,6.96,,5.6,78.7,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban nha moi xay dung, san rong rai Quan 12 - 700m toi truong Cao Dang Dien Luc",4.0,5.0,South,Empty,Pink book,94.6,176.7,23.12,4.0,6.2,4.8,50.7,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
district-12,Ban nha 2 mat tien Quan 12 - Gan Galaxy Nguyen Van Qua,3.0,2.0,South,Living,Pink book,69.0,22.1,23.27,4.0,,15.0,217.4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha hem nhua xe tai di chuyen Quan 12 - Cach cau An Loc 420m,5.0,4.0,North,Living,Pink book,108.8,275.4,14.55,7.5,6.0,11.0,101.1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
district-12,"Ban nha hem xe hoi Quan 12 - Cach 850m toi Truong Cao Dang Dien Luc, UBND Phuong Thanh Loc",4.0,5.0,South,Living,Pink book,62.4,148.3,12.48,5.0,5.0,4.5,72.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban nha rieng, hem xe hoi Quan 12 - Cach UBND, Cong an phuong Tan Chanh Hiep chi 330m",4.0,5.0,West,Living,Pink book,55.5,194.1,11.43,5.0,4.0,4.5,81.1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha mat tien duong nhua Quan 12 - Cach 100m toi duong Nguyen Thi Bup,2.0,2.0,East,Renting,Pink book,126.1,91.9,24.03,5.61,,7.9,62.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha mat tien Quan 12 - Cach Truong Cao dang Dien Luc 1km,4.0,3.0,South,Renting,Pink book,46.6,130.4,11.93,4.02,,5.0,107.3,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
district-12,"Ban nha rieng Quan 12 - Cach UBND, Cong an phuong Tan Thoi Hiep chi 720m",2.0,2.0,North,Empty,Pink book,82.4,72.7,20.63,4.0,3.5,3.75,45.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng hem xe tai Quan 12 - Cach Nga ba Dong Quang chi 230m,4.0,5.0,South,Empty,Pink book,63.6,202.8,15.92,4.0,7.0,4.8,75.5,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-12,"Ban nha mat tien duong nhua Quan 12 - Ngay gan khu trung tam sam uat dong duc dan cu, tien ich",1.0,1.0,West,Renting,Pink book,279.5,159.2,26.5,10.2,,20.5,73.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban 3 can nha lien ke Quan 12 - Vi tri ngay trung tam quan, tap trung nhieu tien ich",30.0,30.0,South,Empty,Pink book,307.0,307.0,29.08,8.55,3.4,16.0,52.1,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban day tro Quan 12 - vi tri ngay trung tam quan - tap trung nhieu tien ich,10.0,10.0,South,Empty,Pink book,88.8,88.8,21.92,4.1,3.0,4.7,52.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban day nha tro ngay khu vuc sam uat dong duc tien ich, dan cu Quan 12 - Tien mua xay dung o",10.0,10.0,West,Empty,Pink book,130.8,130.8,15.0,9.3,1.6,6.5,49.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-12,"Ban nha mat tien duong 60m co le duong Quan 12 - Khu dac dia, sam uat, dong duc dan cu",3.0,3.0,South,Renting,Pink book,51.3,134.7,14.96,4.5,,5.99,116.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-12,Ban nha rieng duc kien co Quan 12 - 500m toi chung cu First Home Thanh Loc,4.0,5.0,South,Living,Pink book,51.4,154.5,12.41,4.0,7.0,4.4,85.6,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
